,Station,Entries,Exits,Latitude,Longitude,Date
2000,ST LAWRENCE AV,4333,3751,40.831509000000004,-73.86761800000001,02/06/2020
2001,ST LAWRENCE AV,4332,3491,40.831509000000004,-73.86761800000001,02/07/2020
2002,PARKCHESTER,7242,6501,40.833226,-73.860816,02/01/2020
2003,PARKCHESTER,5236,5380,40.833226,-73.860816,02/02/2020
2004,PARKCHESTER,15024,14773,40.833226,-73.860816,02/03/2020
2005,PARKCHESTER,15612,14575,40.833226,-73.860816,02/04/2020
2006,PARKCHESTER,15479,14629,40.833226,-73.860816,02/05/2020
2007,PARKCHESTER,15261,14042,40.833226,-73.860816,02/06/2020
2008,PARKCHESTER,14940,12513,40.833226,-73.860816,02/07/2020
2009,CASTLE HILL AV,3423,3822,40.834255,-73.85122199999999,02/01/2020
2010,CASTLE HILL AV,2528,2913,40.834255,-73.85122199999999,02/02/2020
2011,CASTLE HILL AV,6484,6148,40.834255,-73.85122199999999,02/03/2020
2012,CASTLE HILL AV,6748,6657,40.834255,-73.85122199999999,02/04/2020
2013,CASTLE HILL AV,6956,6502,40.834255,-73.85122199999999,02/05/2020
2014,CASTLE HILL AV,6521,6165,40.834255,-73.85122199999999,02/06/2020
2015,CASTLE HILL AV,6798,6306,40.834255,-73.85122199999999,02/07/2020
2016,ZEREGA AV,1099,1050,40.836488,-73.847036,02/01/2020
2017,ZEREGA AV,852,825,40.836488,-73.847036,02/02/2020
2018,ZEREGA AV,2677,2116,40.836488,-73.847036,02/03/2020
2019,ZEREGA AV,2715,2387,40.836488,-73.847036,02/04/2020
2020,ZEREGA AV,2784,2394,40.836488,-73.847036,02/05/2020
2021,ZEREGA AV,2765,2204,40.836488,-73.847036,02/06/2020
2022,ZEREGA AV,2671,2216,40.836488,-73.847036,02/07/2020
2023,WESTCHESTER SQ,2492,2765,40.839892,-73.842952,02/01/2020
2024,WESTCHESTER SQ,1848,2037,40.839892,-73.842952,02/02/2020
2025,WESTCHESTER SQ,6390,5786,40.839892,-73.842952,02/03/2020
2026,WESTCHESTER SQ,6548,5751,40.839892,-73.842952,02/04/2020
2027,WESTCHESTER SQ,6507,5701,40.839892,-73.842952,02/05/2020
2028,WESTCHESTER SQ,6397,5658,40.839892,-73.842952,02/06/2020
2029,WESTCHESTER SQ,6033,5256,40.839892,-73.842952,02/07/2020
2030,MIDDLETOWN RD,733,614,40.843863,-73.836322,02/01/2020
2031,MIDDLETOWN RD,536,544,40.843863,-73.836322,02/02/2020
2032,MIDDLETOWN RD,2065,1756,40.843863,-73.836322,02/03/2020
2033,MIDDLETOWN RD,2252,1922,40.843863,-73.836322,02/04/2020
2034,MIDDLETOWN RD,2182,1921,40.843863,-73.836322,02/05/2020
2035,MIDDLETOWN RD,2235,1854,40.843863,-73.836322,02/06/2020
2036,MIDDLETOWN RD,2070,1822,40.843863,-73.836322,02/07/2020
2037,BUHRE AV,1647,1596,40.84681,-73.83256899999999,02/01/2020
2038,BUHRE AV,1133,1159,40.84681,-73.83256899999999,02/02/2020
2039,BUHRE AV,3917,3098,40.84681,-73.83256899999999,02/03/2020
2040,BUHRE AV,4046,3199,40.84681,-73.83256899999999,02/04/2020
2041,BUHRE AV,4125,3275,40.84681,-73.83256899999999,02/05/2020
2042,BUHRE AV,4029,3268,40.84681,-73.83256899999999,02/06/2020
2043,BUHRE AV,3960,3197,40.84681,-73.83256899999999,02/07/2020
2044,5 AVE,4995,4947,40.753821,-73.98196300000001,02/01/2020
2045,5 AVE,3548,3499,40.753821,-73.98196300000001,02/02/2020
2046,5 AVE,12768,11106,40.753821,-73.98196300000001,02/03/2020
2047,5 AVE,13057,11922,40.753821,-73.98196300000001,02/04/2020
2048,5 AVE,13665,12063,40.753821,-73.98196300000001,02/05/2020
2049,5 AVE,13096,12277,40.753821,-73.98196300000001,02/06/2020
2050,5 AVE,12273,11734,40.753821,-73.98196300000001,02/07/2020
2051,VERNON-JACKSON,8057,6270,40.742626,-73.953581,02/01/2020
2052,VERNON-JACKSON,6380,5229,40.742626,-73.953581,02/02/2020
2053,VERNON-JACKSON,15154,10644,40.742626,-73.953581,02/03/2020
2054,VERNON-JACKSON,15674,10830,40.742626,-73.953581,02/04/2020
2055,VERNON-JACKSON,15620,10940,40.742626,-73.953581,02/05/2020
2056,VERNON-JACKSON,15723,10881,40.742626,-73.953581,02/06/2020
2057,VERNON-JACKSON,15412,10711,40.742626,-73.953581,02/07/2020
2058,HUNTERS PT AV,1150,998,40.742216,-73.948916,02/01/2020
2059,HUNTERS PT AV,678,751,40.742216,-73.948916,02/02/2020
2060,HUNTERS PT AV,7153,5694,40.742216,-73.948916,02/03/2020
2061,HUNTERS PT AV,7562,5968,40.742216,-73.948916,02/04/2020
2062,HUNTERS PT AV,7503,5878,40.742216,-73.948916,02/05/2020
2063,HUNTERS PT AV,7604,5874,40.742216,-73.948916,02/06/2020
2064,HUNTERS PT AV,6634,5185,40.742216,-73.948916,02/07/2020
2065,QUEENSBORO PLZ,8939,2911,40.750582,-73.940202,02/01/2020
2066,QUEENSBORO PLZ,7282,2435,40.750582,-73.940202,02/02/2020
2067,QUEENSBORO PLZ,14109,4479,40.750582,-73.940202,02/03/2020
2068,QUEENSBORO PLZ,15185,4620,40.750582,-73.940202,02/04/2020
2069,QUEENSBORO PLZ,15243,4775,40.750582,-73.940202,02/05/2020
2070,QUEENSBORO PLZ,14834,4503,40.750582,-73.940202,02/06/2020
2071,QUEENSBORO PLZ,14486,4440,40.750582,-73.940202,02/07/2020
2072,39 AV,1655,1761,40.752882,-73.932755,02/01/2020
2073,39 AV,1295,1367,40.752882,-73.932755,02/02/2020
2074,39 AV,2901,3129,40.752882,-73.932755,02/03/2020
2075,39 AV,3058,3244,40.752882,-73.932755,02/04/2020
2076,39 AV,3033,3144,40.752882,-73.932755,02/05/2020
2077,39 AV,3052,3268,40.752882,-73.932755,02/06/2020
2078,39 AV,2991,3125,40.752882,-73.932755,02/07/2020
2079,36 AV,3592,3620,40.756803999999995,-73.929575,02/01/2020
2080,36 AV,2863,2970,40.756803999999995,-73.929575,02/02/2020
2081,36 AV,6639,6784,40.756803999999995,-73.929575,02/03/2020
2082,36 AV,7049,7065,40.756803999999995,-73.929575,02/04/2020
2083,36 AV,6970,6970,40.756803999999995,-73.929575,02/05/2020
2084,36 AV,6802,6819,40.756803999999995,-73.929575,02/06/2020
2085,36 AV,6949,6849,40.756803999999995,-73.929575,02/07/2020
2086,30 AV,7720,5953,40.766779,-73.921479,02/01/2020
2087,30 AV,5986,5052,40.766779,-73.921479,02/02/2020
2088,30 AV,14423,11697,40.766779,-73.921479,02/03/2020
2089,30 AV,14907,12009,40.766779,-73.921479,02/04/2020
2090,30 AV,15095,11446,40.766779,-73.921479,02/05/2020
2091,30 AV,14758,11453,40.766779,-73.921479,02/06/2020
2092,30 AV,14642,11094,40.766779,-73.921479,02/07/2020
2093,ASTORIA BLVD,4567,3697,40.770258,-73.917843,02/01/2020
2094,ASTORIA BLVD,3498,3310,40.770258,-73.917843,02/02/2020
2095,ASTORIA BLVD,7875,7718,40.770258,-73.917843,02/03/2020
2096,ASTORIA BLVD,8082,7646,40.770258,-73.917843,02/04/2020
2097,ASTORIA BLVD,8415,8705,40.770258,-73.917843,02/05/2020
2098,ASTORIA BLVD,8306,8169,40.770258,-73.917843,02/06/2020
2099,ASTORIA BLVD,8043,7082,40.770258,-73.917843,02/07/2020
2100,40 ST LOWERY ST,5434,4633,40.743781,-73.92401600000001,02/01/2020
2101,40 ST LOWERY ST,3998,3447,40.743781,-73.92401600000001,02/02/2020
2102,40 ST LOWERY ST,10099,8186,40.743781,-73.92401600000001,02/03/2020
2103,40 ST LOWERY ST,10447,7960,40.743781,-73.92401600000001,02/04/2020
2104,40 ST LOWERY ST,10472,7963,40.743781,-73.92401600000001,02/05/2020
2105,40 ST LOWERY ST,10278,8049,40.743781,-73.92401600000001,02/06/2020
2106,40 ST LOWERY ST,10256,7626,40.743781,-73.92401600000001,02/07/2020
2107,46 ST BLISS ST,8025,6128,40.743132,-73.918435,02/01/2020
2108,46 ST BLISS ST,5827,4870,40.743132,-73.918435,02/02/2020
2109,46 ST BLISS ST,12497,9560,40.743132,-73.918435,02/03/2020
2110,46 ST BLISS ST,12741,9761,40.743132,-73.918435,02/04/2020
2111,46 ST BLISS ST,12780,9662,40.743132,-73.918435,02/05/2020
2112,46 ST BLISS ST,12783,9298,40.743132,-73.918435,02/06/2020
2113,46 ST BLISS ST,12923,9357,40.743132,-73.918435,02/07/2020
2114,52 ST,3429,3206,40.744149,-73.912549,02/01/2020
2115,52 ST,2664,2586,40.744149,-73.912549,02/02/2020
2116,52 ST,5868,4736,40.744149,-73.912549,02/03/2020
2117,52 ST,6023,4646,40.744149,-73.912549,02/04/2020
2118,52 ST,6029,4718,40.744149,-73.912549,02/05/2020
2119,52 ST,6017,4469,40.744149,-73.912549,02/06/2020
2120,52 ST,5906,4302,40.744149,-73.912549,02/07/2020
2121,61 ST WOODSIDE,9570,9263,40.74563,-73.902984,02/01/2020
2122,61 ST WOODSIDE,7536,7726,40.74563,-73.902984,02/02/2020
2123,61 ST WOODSIDE,16028,15399,40.74563,-73.902984,02/03/2020
2124,61 ST WOODSIDE,16231,15272,40.74563,-73.902984,02/04/2020
2125,61 ST WOODSIDE,16518,15372,40.74563,-73.902984,02/05/2020
2126,61 ST WOODSIDE,16259,15088,40.74563,-73.902984,02/06/2020
2127,61 ST WOODSIDE,15988,15392,40.74563,-73.902984,02/07/2020
2128,69 ST,3246,3631,40.746325,-73.896403,02/01/2020
2129,69 ST,2518,2831,40.746325,-73.896403,02/02/2020
2130,69 ST,4750,4185,40.746325,-73.896403,02/03/2020
2131,69 ST,4669,4054,40.746325,-73.896403,02/04/2020
2132,69 ST,4706,4159,40.746325,-73.896403,02/05/2020
2133,69 ST,4588,3988,40.746325,-73.896403,02/06/2020
2134,69 ST,4525,4151,40.746325,-73.896403,02/07/2020
2135,74 ST-BROADWAY,2652,3693,40.746848,-73.89139399999999,02/01/2020
2136,74 ST-BROADWAY,2150,3091,40.746848,-73.89139399999999,02/02/2020
2137,74 ST-BROADWAY,3054,4741,40.746848,-73.89139399999999,02/03/2020
2138,74 ST-BROADWAY,3075,4450,40.746848,-73.89139399999999,02/04/2020
2139,74 ST-BROADWAY,2965,4481,40.746848,-73.89139399999999,02/05/2020
2140,74 ST-BROADWAY,2782,4264,40.746848,-73.89139399999999,02/06/2020
2141,74 ST-BROADWAY,2959,4493,40.746848,-73.89139399999999,02/07/2020
2142,82 ST-JACKSON H,10859,12758,40.747659000000006,-73.883697,02/01/2020
2143,82 ST-JACKSON H,7956,9285,40.747659000000006,-73.883697,02/02/2020
2144,82 ST-JACKSON H,15288,17916,40.747659000000006,-73.883697,02/03/2020
2145,82 ST-JACKSON H,15150,17467,40.747659000000006,-73.883697,02/04/2020
2146,82 ST-JACKSON H,14952,17199,40.747659000000006,-73.883697,02/05/2020
2147,82 ST-JACKSON H,14875,17102,40.747659000000006,-73.883697,02/06/2020
2148,82 ST-JACKSON H,15225,17632,40.747659000000006,-73.883697,02/07/2020
2149,90 ST-ELMHURST,11305,4744,40.748408000000005,-73.876613,02/01/2020
2150,90 ST-ELMHURST,8346,3808,40.748408000000005,-73.876613,02/02/2020
2151,90 ST-ELMHURST,16244,7110,40.748408000000005,-73.876613,02/03/2020
2152,90 ST-ELMHURST,16521,7096,40.748408000000005,-73.876613,02/04/2020
2153,90 ST-ELMHURST,16597,7081,40.748408000000005,-73.876613,02/05/2020
2154,90 ST-ELMHURST,16301,6979,40.748408000000005,-73.876613,02/06/2020
2155,90 ST-ELMHURST,16680,6696,40.748408000000005,-73.876613,02/07/2020
2156,JUNCTION BLVD,13815,9889,40.749145,-73.869527,02/01/2020
2157,JUNCTION BLVD,9946,7559,40.749145,-73.869527,02/02/2020
2158,JUNCTION BLVD,20911,17056,40.749145,-73.869527,02/03/2020
2159,JUNCTION BLVD,21132,16843,40.749145,-73.869527,02/04/2020
2160,JUNCTION BLVD,21558,16969,40.749145,-73.869527,02/05/2020
2161,JUNCTION BLVD,21097,16608,40.749145,-73.869527,02/06/2020
2162,JUNCTION BLVD,21561,16241,40.749145,-73.869527,02/07/2020
2163,103 ST-CORONA,13516,8557,40.749865,-73.8627,02/01/2020
2164,103 ST-CORONA,9798,6822,40.749865,-73.8627,02/02/2020
2165,103 ST-CORONA,20145,14120,40.749865,-73.8627,02/03/2020
2166,103 ST-CORONA,20529,14324,40.749865,-73.8627,02/04/2020
2167,103 ST-CORONA,20907,14164,40.749865,-73.8627,02/05/2020
2168,103 ST-CORONA,20419,14060,40.749865,-73.8627,02/06/2020
2169,103 ST-CORONA,20581,13966,40.749865,-73.8627,02/07/2020
2170,METS-WILLETS PT,36,56,40.754622,-73.845625,02/01/2020
2171,METS-WILLETS PT,0,7,40.754622,-73.845625,02/02/2020
2172,METS-WILLETS PT,2111,1915,40.754622,-73.845625,02/03/2020
2173,METS-WILLETS PT,2208,1842,40.754622,-73.845625,02/04/2020
2174,METS-WILLETS PT,2327,1991,40.754622,-73.845625,02/05/2020
2175,METS-WILLETS PT,2266,1821,40.754622,-73.845625,02/06/2020
2176,METS-WILLETS PT,2018,1787,40.754622,-73.845625,02/07/2020
2177,CLARK ST,3605,2394,40.697466,-73.993086,02/01/2020
2178,CLARK ST,3278,2072,40.697466,-73.993086,02/02/2020
2179,CLARK ST,5467,2900,40.697466,-73.993086,02/03/2020
2180,CLARK ST,5506,2765,40.697466,-73.993086,02/04/2020
2181,CLARK ST,5554,2812,40.697466,-73.993086,02/05/2020
2182,CLARK ST,5344,2629,40.697466,-73.993086,02/06/2020
2183,CLARK ST,5348,2568,40.697466,-73.993086,02/07/2020
2184,HOYT ST,4951,4892,40.690545,-73.985065,02/01/2020
2185,HOYT ST,4170,4136,40.690545,-73.985065,02/02/2020
2186,HOYT ST,7321,6192,40.690545,-73.985065,02/03/2020
2187,HOYT ST,7611,6338,40.690545,-73.985065,02/04/2020
2188,HOYT ST,7594,6426,40.690545,-73.985065,02/05/2020
2189,HOYT ST,7659,6305,40.690545,-73.985065,02/06/2020
2190,HOYT ST,6533,6138,40.690545,-73.985065,02/07/2020
2191,NEVINS ST,4569,4496,40.688246,-73.980492,02/01/2020
2192,NEVINS ST,3057,2984,40.688246,-73.980492,02/02/2020
2193,NEVINS ST,9849,10164,40.688246,-73.980492,02/03/2020
2194,NEVINS ST,10316,10458,40.688246,-73.980492,02/04/2020
2195,NEVINS ST,10188,10418,40.688246,-73.980492,02/05/2020
2196,NEVINS ST,9962,10214,40.688246,-73.980492,02/06/2020
2197,NEVINS ST,10157,10393,40.688246,-73.980492,02/07/2020
2198,GRAND ARMY PLAZ,4577,2207,40.675235,-73.971046,02/01/2020
2199,GRAND ARMY PLAZ,3515,1538,40.675235,-73.971046,02/02/2020
2200,GRAND ARMY PLAZ,7660,2858,40.675235,-73.971046,02/03/2020
2201,GRAND ARMY PLAZ,7780,2870,40.675235,-73.971046,02/04/2020
2202,GRAND ARMY PLAZ,7873,2928,40.675235,-73.971046,02/05/2020
2203,GRAND ARMY PLAZ,7671,2858,40.675235,-73.971046,02/06/2020
2204,GRAND ARMY PLAZ,7374,2647,40.675235,-73.971046,02/07/2020
2205,EASTN PKWY-MUSM,5165,6356,40.671987,-73.964375,02/01/2020
2206,EASTN PKWY-MUSM,2545,2783,40.671987,-73.964375,02/02/2020
2207,EASTN PKWY-MUSM,3570,4100,40.671987,-73.964375,02/03/2020
2208,EASTN PKWY-MUSM,3934,4514,40.671987,-73.964375,02/04/2020
2209,EASTN PKWY-MUSM,4066,4655,40.671987,-73.964375,02/05/2020
2210,EASTN PKWY-MUSM,4096,4606,40.671987,-73.964375,02/06/2020
2211,EASTN PKWY-MUSM,4090,4392,40.671987,-73.964375,02/07/2020
2212,KINGSTON AV,2368,2021,40.669399,-73.942161,02/01/2020
2213,KINGSTON AV,2482,2222,40.669399,-73.942161,02/02/2020
2214,KINGSTON AV,4737,4220,40.669399,-73.942161,02/03/2020
2215,KINGSTON AV,4837,4056,40.669399,-73.942161,02/04/2020
2216,KINGSTON AV,4815,4039,40.669399,-73.942161,02/05/2020
2217,KINGSTON AV,5197,4143,40.669399,-73.942161,02/06/2020
2218,KINGSTON AV,5356,4092,40.669399,-73.942161,02/07/2020
2219,CROWN HTS-UTICA,12577,8618,40.668896999999994,-73.93294200000001,02/01/2020
2220,CROWN HTS-UTICA,9306,7196,40.668896999999994,-73.93294200000001,02/02/2020
2221,CROWN HTS-UTICA,25634,19130,40.668896999999994,-73.93294200000001,02/03/2020
2222,CROWN HTS-UTICA,26158,19576,40.668896999999994,-73.93294200000001,02/04/2020
2223,CROWN HTS-UTICA,26607,19511,40.668896999999994,-73.93294200000001,02/05/2020
2224,CROWN HTS-UTICA,26026,18904,40.668896999999994,-73.93294200000001,02/06/2020
2225,CROWN HTS-UTICA,25836,18704,40.668896999999994,-73.93294200000001,02/07/2020
2226,SUTTER AV-RUTLD,3442,4077,40.664716999999996,-73.92260999999999,02/01/2020
2227,SUTTER AV-RUTLD,2570,3123,40.664716999999996,-73.92260999999999,02/02/2020
2228,SUTTER AV-RUTLD,6766,7421,40.664716999999996,-73.92260999999999,02/03/2020
2229,SUTTER AV-RUTLD,7107,7545,40.664716999999996,-73.92260999999999,02/04/2020
2230,SUTTER AV-RUTLD,7157,7549,40.664716999999996,-73.92260999999999,02/05/2020
2231,SUTTER AV-RUTLD,6902,7287,40.664716999999996,-73.92260999999999,02/06/2020
2232,SUTTER AV-RUTLD,6857,7198,40.664716999999996,-73.92260999999999,02/07/2020
2233,SARATOGA AV,2474,2686,40.661453,-73.916327,02/01/2020
2234,SARATOGA AV,1879,2086,40.661453,-73.916327,02/02/2020
2235,SARATOGA AV,5252,5453,40.661453,-73.916327,02/03/2020
2236,SARATOGA AV,5323,5626,40.661453,-73.916327,02/04/2020
2237,SARATOGA AV,5512,5512,40.661453,-73.916327,02/05/2020
2238,SARATOGA AV,5448,5414,40.661453,-73.916327,02/06/2020
2239,SARATOGA AV,5280,5278,40.661453,-73.916327,02/07/2020
2240,JUNIUS ST,1257,1644,40.663515000000004,-73.902447,02/01/2020
2241,JUNIUS ST,932,1198,40.663515000000004,-73.902447,02/02/2020
2242,JUNIUS ST,2346,2958,40.663515000000004,-73.902447,02/03/2020
2243,JUNIUS ST,2402,2898,40.663515000000004,-73.902447,02/04/2020
2244,JUNIUS ST,2462,3090,40.663515000000004,-73.902447,02/05/2020
2245,JUNIUS ST,2419,2944,40.663515000000004,-73.902447,02/06/2020
2246,JUNIUS ST,2219,3038,40.663515000000004,-73.902447,02/07/2020
2247,PENNSYLVANIA AV,2298,1210,40.664635,-73.89489499999999,02/01/2020
2248,PENNSYLVANIA AV,1777,869,40.664635,-73.89489499999999,02/02/2020
2249,PENNSYLVANIA AV,4436,2423,40.664635,-73.89489499999999,02/03/2020
2250,PENNSYLVANIA AV,4650,2445,40.664635,-73.89489499999999,02/04/2020
2251,PENNSYLVANIA AV,4786,2479,40.664635,-73.89489499999999,02/05/2020
2252,PENNSYLVANIA AV,4627,2431,40.664635,-73.89489499999999,02/06/2020
2253,PENNSYLVANIA AV,4599,2418,40.664635,-73.89489499999999,02/07/2020
2254,PRESIDENT ST,1865,2280,40.667883,-73.950683,02/01/2020
2255,PRESIDENT ST,1437,1809,40.667883,-73.950683,02/02/2020
2256,PRESIDENT ST,4054,4580,40.667883,-73.950683,02/03/2020
2257,PRESIDENT ST,4191,4578,40.667883,-73.950683,02/04/2020
2258,PRESIDENT ST,4254,4737,40.667883,-73.950683,02/05/2020
2259,PRESIDENT ST,4273,4643,40.667883,-73.950683,02/06/2020
2260,PRESIDENT ST,3972,4069,40.667883,-73.950683,02/07/2020
2261,STERLING ST,3152,2018,40.662742,-73.95085,02/01/2020
2262,STERLING ST,2466,1689,40.662742,-73.95085,02/02/2020
2263,STERLING ST,5813,3536,40.662742,-73.95085,02/03/2020
2264,STERLING ST,5832,3532,40.662742,-73.95085,02/04/2020
2265,STERLING ST,5976,3543,40.662742,-73.95085,02/05/2020
2266,STERLING ST,5792,3511,40.662742,-73.95085,02/06/2020
2267,STERLING ST,5722,3408,40.662742,-73.95085,02/07/2020
2268,WINTHROP ST,2933,636,40.656652,-73.9502,02/01/2020
2269,WINTHROP ST,2248,488,40.656652,-73.9502,02/02/2020
2270,WINTHROP ST,7305,1402,40.656652,-73.9502,02/03/2020
2271,WINTHROP ST,7526,1428,40.656652,-73.9502,02/04/2020
2272,WINTHROP ST,7583,1516,40.656652,-73.9502,02/05/2020
2273,WINTHROP ST,7703,1489,40.656652,-73.9502,02/06/2020
2274,WINTHROP ST,7358,1408,40.656652,-73.9502,02/07/2020
2275,BEVERLY RD,2308,584,40.645098,-73.948959,02/01/2020
2276,BEVERLY RD,1718,448,40.645098,-73.948959,02/02/2020
2277,BEVERLY RD,4255,852,40.645098,-73.948959,02/03/2020
2278,BEVERLY RD,4426,847,40.645098,-73.948959,02/04/2020
2279,BEVERLY RD,4590,873,40.645098,-73.948959,02/05/2020
2280,BEVERLY RD,4523,824,40.645098,-73.948959,02/06/2020
2281,BEVERLY RD,4492,875,40.645098,-73.948959,02/07/2020
2282,NEWKIRK AV,3385,2261,40.639967,-73.948411,02/01/2020
2283,NEWKIRK AV,2537,1781,40.639967,-73.948411,02/02/2020
2284,NEWKIRK AV,7117,4224,40.639967,-73.948411,02/03/2020
2285,NEWKIRK AV,7300,4073,40.639967,-73.948411,02/04/2020
2286,NEWKIRK AV,7450,4331,40.639967,-73.948411,02/05/2020
2287,NEWKIRK AV,7302,4181,40.639967,-73.948411,02/06/2020
2288,NEWKIRK AV,7098,4136,40.639967,-73.948411,02/07/2020
2289,MORRIS PARK,392,739,40.854364000000004,-73.860495,02/01/2020
2290,MORRIS PARK,239,554,40.854364000000004,-73.860495,02/02/2020
2291,MORRIS PARK,2496,2090,40.854364000000004,-73.860495,02/03/2020
2292,MORRIS PARK,2693,2323,40.854364000000004,-73.860495,02/04/2020
2293,MORRIS PARK,2723,2119,40.854364000000004,-73.860495,02/05/2020
2294,MORRIS PARK,2631,2144,40.854364000000004,-73.860495,02/06/2020
2295,MORRIS PARK,2479,1864,40.854364000000004,-73.860495,02/07/2020
2296,BAYCHESTER AV,1276,265,40.878663,-73.83859100000001,02/01/2020
2297,BAYCHESTER AV,763,205,40.878663,-73.83859100000001,02/02/2020
2298,BAYCHESTER AV,3872,479,40.878663,-73.83859100000001,02/03/2020
2299,BAYCHESTER AV,4346,448,40.878663,-73.83859100000001,02/04/2020
2300,BAYCHESTER AV,4346,455,40.878663,-73.83859100000001,02/05/2020
2301,BAYCHESTER AV,4093,501,40.878663,-73.83859100000001,02/06/2020
2302,BAYCHESTER AV,3584,576,40.878663,-73.83859100000001,02/07/2020
2303,TOMPKINSVILLE,1,0,40.636949,-74.074835,02/01/2020
2304,TOMPKINSVILLE,0,0,40.636949,-74.074835,02/02/2020
2305,TOMPKINSVILLE,643,0,40.636949,-74.074835,02/03/2020
2306,TOMPKINSVILLE,690,0,40.636949,-74.074835,02/04/2020
2307,TOMPKINSVILLE,645,0,40.636949,-74.074835,02/05/2020
2308,TOMPKINSVILLE,627,0,40.636949,-74.074835,02/06/2020
2309,TOMPKINSVILLE,620,0,40.636949,-74.074835,02/07/2020
